"tank_id","treatment","fish_id","initial_fish_count","final_fish_count","weight_initial_g","weight_final_g","feed_intake_tank_g","length_final_cm","liver_weight_g","viscera_weight_g","fat_weight_g","protein_content_pct","weight_gain_g","weight_gain_pct","sgr","condition_factor","hsi","vsi","pfr"
"T8","Diet_A",117,15,15,10.11,30.72,458.97,16.1,0.61,1.84,0.46,0.45,20.61,203.857566765579,1.85231479207849,0.736111467212488,1.98567708333333,5.98958333333333,1.49739583333333
"T8","Diet_A",118,15,15,9.36,32.29,458.97,16.5,0.65,1.94,0.48,0.45,22.93,244.978632478633,2.06385382380114,0.718813479144058,2.01300712294828,6.00805202849179,1.48652833694642
"T8","Diet_A",119,15,15,9.15,32.61,458.97,16.5,0.65,1.96,0.49,0.45,23.46,256.393442622951,2.118108517523,0.725937056515569,1.99325360318921,6.01042624961668,1.50260656240417
"T8","Diet_A",120,15,15,8.98,29.33,458.97,15.9,0.59,1.76,0.44,0.45,20.35,226.614699331849,1.97268500112542,0.729660253965553,2.01159222638936,6.00068189566996,1.50017047391749
"T9","Diet_A",121,15,15,10.12,36.34,492.3,17.3,0.73,2.18,0.55,0.45,26.22,259.090909090909,2.13067566518118,0.701853732059902,2.00880572372042,5.99889928453495,1.51348376444689
"T9","Diet_A",122,15,15,9.05,31.86,492.3,16.4,0.64,1.91,0.48,0.45,22.81,252.044198895028,2.09764424461678,0.722294366013262,2.00878844946642,5.99497802887633,1.50659133709981
"T9","Diet_A",123,15,15,9.51,31.38,492.3,16.3,0.63,1.88,0.47,0.45,21.87,229.968454258675,1.98971145124598,0.724586312707715,2.00764818355641,5.99107711918419,1.49776927979605
"T9","Diet_A",124,15,15,9.74,34.82,492.3,17,0.7,2.09,0.52,0.45,25.08,257.494866529774,2.12325136114267,0.708731935680847,2.01033888569787,6.00229753015508,1.49339460080414
"T9","Diet_A",125,15,15,11.84,28.84,492.3,15.8,0.58,1.73,0.43,0.45,17,143.581081081081,1.48379947160148,0.731179480730733,2.01109570041609,5.99861303744799,1.49098474341193
"T9","Diet_A",126,15,15,9.35,29.65,492.3,15.9,0.59,1.78,0.44,0.45,20.3,217.112299465241,1.9234763035719,0.737621088649118,1.98988195615514,6.00337268128162,1.48397976391231
"T9","Diet_A",127,15,15,10.24,38.19,492.3,17.6,0.76,2.29,0.57,0.45,27.95,272.94921875,2.1937868027101,0.700505670078888,1.99004975124378,5.99633411887929,1.49253731343284
"T9","Diet_A",128,15,15,10.08,31.03,492.3,16.2,0.62,1.86,0.47,0.45,20.95,207.837301587302,1.87400202636178,0.729855242632766,1.99806638736706,5.99419916210119,1.5146632291331
"T9","Diet_A",129,15,15,9.04,35.9,492.3,17.2,0.72,2.15,0.54,0.45,26.86,297.12389380531,2.29846353515025,0.705519639780145,2.00557103064067,5.98885793871866,1.5041782729805
"T9","Diet_A",130,15,15,9.93,26.68,492.3,15.3,0.53,1.6,0.4,0.45,16.75,168.680765357503,1.64725623831724,0.744923255873041,1.98650674662669,5.99700149925038,1.49925037481259
"T9","Diet_A",131,15,15,11.44,30.43,492.3,16.1,0.61,1.83,0.46,0.45,18.99,165.996503496504,1.63052162992871,0.729162498283724,2.00460072297075,6.01380216891226,1.51166611896155
"T9","Diet_A",132,15,15,10.45,32.14,492.3,16.4,0.64,1.93,0.48,0.45,21.69,207.55980861244,1.87249896983091,0.728642213548846,1.99128811449907,6.00497822028625,1.4934660858743
"T9","Diet_A",133,15,15,10.04,31.9,492.3,16.4,0.64,1.91,0.48,0.45,21.86,217.729083665339,1.92671482587869,0.723201201375488,2.00626959247649,5.98746081504702,1.50470219435737
"T9","Diet_A",134,15,15,9.58,27.98,492.3,15.6,0.56,1.68,0.42,0.45,18.4,192.066805845511,1.78635396209094,0.73701090712925,2.00142959256612,6.00428877769836,1.50107219442459
"T9","Diet_A",135,15,15,7.95,31.06,492.3,16.2,0.62,1.86,0.47,0.45,23.11,290.691823899371,2.27124814842383,0.730560871291451,1.99613650998068,5.98840952994205,1.513200257566
